This file contains the upward spectral flux (per wavelength) at each interface. 
Spectral fluxes given in [erg s^-1 cm^-3].
bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_up[0]   F_up[1]   F_up[2]   F_up[3]   F_up[4]   F_up[5]   F_up[6]   F_up[7]   F_up[8]   F_up[9]   F_up[10]   F_up[11]   F_up[12]   F_up[13]   F_up[14]   F_up[15]   F_up[16]   F_up[17]   F_up[18]   F_up[19]   F_up[20]   F_up[21]   F_up[22]   F_up[23]   F_up[24]   F_up[25]   F_up[26]   F_up[27]   F_up[28]   F_up[29]   F_up[30]   F_up[31]   F_up[32]   F_up[33]   F_up[34]   F_up[35]   F_up[36]   F_up[37]   F_up[38]   F_up[39]   F_up[40]   F_up[41]   F_up[42]   F_up[43]   F_up[44]   F_up[45]   F_up[46]   F_up[47]   F_up[48]   F_up[49]   F_up[50]   F_up[51]   F_up[52]   F_up[53]   F_up[54]   F_up[55]   F_up[56]   F_up[57]   F_up[58]   F_up[59]   F_up[60]   F_up[61]   F_up[62]   F_up[63]   F_up[64]   F_up[65]   F_up[66]   F_up[67]   F_up[68]   F_up[69]   F_up[70]   F_up[71]   F_up[72]   F_up[73]   F_up[74]   F_up[75]   F_up[76]   F_up[77]   F_up[78]   F_up[79]   F_up[80]   F_up[81]   F_up[82]   F_up[83]   F_up[84]   F_up[85]   F_up[86]   F_up[87]   F_up[88]   F_up[89]   F_up[90]   F_up[91]   F_up[92]   F_up[93]   F_up[94]   F_up[95]   F_up[96]   
52      133.962772        122.775586           24.6174943         5.31810415e+05  5.20151596e+05  4.97542853e+05  4.75848950e+05  4.55032688e+05  4.35059879e+05  4.15895689e+05  3.97508102e+05  3.79868301e+05  3.62955666e+05  3.46760859e+05  3.31295997e+05  3.16580983e+05  3.02636790e+05  2.89473775e+05  2.77087812e+05  2.65467672e+05  2.54595319e+05  2.44452276e+05  2.35018058e+05  2.26275221e+05  2.18204340e+05  2.11134296e+05  2.04974170e+05  1.99645885e+05  1.95072029e+05  1.91174629e+05  1.87877002e+05  1.85104726e+05  1.82788585e+05  1.80864032e+05  1.79272733e+05  1.77962379e+05  1.76887244e+05  1.76007946e+05  1.75290678e+05  1.74706797e+05  1.74232487e+05  1.73847630e+05  1.73535845e+05  1.73283498e+05  1.73079406e+05  1.72914445e+05  1.72781201e+05  1.72673626e+05  1.72586805e+05  1.72516761e+05  1.72460257e+05  1.72414691e+05  1.72377946e+05  1.72348321e+05  1.72324439e+05  1.72305187e+05  1.72289669e+05  1.72277160e+05  1.72267078e+05  1.72258953e+05  1.72252404e+05  1.72247127e+05  1.72242873e+05  1.72239445e+05  1.72236683e+05  1.72234457e+05  1.72232663e+05  1.72231217e+05  1.72230052e+05  1.72229113e+05  1.72228357e+05  1.72227747e+05  1.72227256e+05  1.72226860e+05  1.72226541e+05  1.72226284e+05  1.72226077e+05  1.72225910e+05  1.72225775e+05  1.72225667e+05  1.72225579e+05  1.72225509e+05  1.72225452e+05  1.72225406e+05  1.72225370e+05  1.72225340e+05  1.72225316e+05  1.72225297e+05  1.72225281e+05  1.72225269e+05  1.72225259e+05  1.72225250e+05  1.72225244e+05  1.72225239e+05  1.72225234e+05  1.72225231e+05  1.72225228e+05  1.72225226e+05  1.72225224e+05  1.72225223e+05  
53      160.823388        147.39308            29.5535002         2.59358713e+05  2.53742378e+05  2.42850789e+05  2.32399350e+05  2.22370140e+05  2.12746686e+05  2.03512207e+05  1.94651275e+05  1.86150002e+05  1.77998453e+05  1.70192131e+05  1.62736884e+05  1.55642320e+05  1.48918577e+05  1.42570687e+05  1.36596704e+05  1.30991269e+05  1.25745744e+05  1.20851281e+05  1.16298072e+05  1.12077779e+05  1.08181109e+05  1.04767035e+05  1.01791826e+05  9.92179415e+04  9.70081375e+04  9.51248758e+04  9.35312145e+04  9.21912776e+04  9.10716863e+04  9.01412952e+04  8.93719473e+04  8.87383840e+04  8.82185197e+04  8.77933276e+04  8.74464728e+04  8.71641109e+04  8.69347306e+04  8.67486065e+04  8.65978183e+04  8.64757738e+04  8.63770664e+04  8.62972836e+04  8.62328397e+04  8.61808109e+04  8.61388189e+04  8.61049416e+04  8.60776126e+04  8.60555740e+04  8.60378020e+04  8.60234735e+04  8.60119227e+04  8.60026108e+04  8.59951055e+04  8.59890553e+04  8.59841792e+04  8.59802491e+04  8.59770817e+04  8.59745291e+04  8.59724718e+04  8.59708140e+04  8.59694779e+04  8.59684012e+04  8.59675335e+04  8.59668343e+04  8.59662708e+04  8.59658167e+04  8.59654508e+04  8.59651559e+04  8.59649183e+04  8.59647268e+04  8.59645725e+04  8.59644481e+04  8.59643479e+04  8.59642672e+04  8.59642021e+04  8.59641497e+04  8.59641074e+04  8.59640734e+04  8.59640459e+04  8.59640238e+04  8.59640060e+04  8.59639916e+04  8.59639800e+04  8.59639707e+04  8.59639632e+04  8.59639571e+04  8.59639523e+04  8.59639483e+04  8.59639452e+04  8.59639426e+04  8.59639406e+04  8.59639389e+04  8.59639376e+04  8.59639365e+04  8.59639356e+04  8.59639349e+04  
54      193.069773        176.94658            35.4792151         1.26209299e+05  1.23504269e+05  1.18258346e+05  1.13224232e+05  1.08393294e+05  1.03757597e+05  9.93090586e+04  9.50402461e+04  9.09444693e+04  8.70169411e+04  8.32554965e+04  7.96629553e+04  7.62439533e+04  7.30033837e+04  6.99436837e+04  6.70639318e+04  6.43615619e+04  6.18324314e+04  5.94722965e+04  5.72764528e+04  5.52409063e+04  5.33612032e+04  5.17140919e+04  5.02785340e+04  4.90364702e+04  4.79699800e+04  4.70609913e+04  4.62917105e+04  4.56448509e+04  4.51043232e+04  4.46551101e+04  4.42836312e+04  4.39777008e+04  4.37266622e+04  4.35213331e+04  4.33538289e+04  4.32174666e+04  4.31066888e+04  4.30167998e+04  4.29439754e+04  4.28850324e+04  4.28373598e+04  4.27988270e+04  4.27677023e+04  4.27425736e+04  4.27222925e+04  4.27059304e+04  4.26927310e+04  4.26820868e+04  4.26735032e+04  4.26665828e+04  4.26610039e+04  4.26565064e+04  4.26528815e+04  4.26499593e+04  4.26476043e+04  4.26457061e+04  4.26441763e+04  4.26429434e+04  4.26419498e+04  4.26411491e+04  4.26405038e+04  4.26399837e+04  4.26395647e+04  4.26392269e+04  4.26389548e+04  4.26387355e+04  4.26385587e+04  4.26384163e+04  4.26383015e+04  4.26382090e+04  4.26381345e+04  4.26380745e+04  4.26380261e+04  4.26379871e+04  4.26379556e+04  4.26379303e+04  4.26379099e+04  4.26378934e+04  4.26378802e+04  4.26378695e+04  4.26378609e+04  4.26378540e+04  4.26378484e+04  4.26378439e+04  4.26378402e+04  4.26378373e+04  4.26378350e+04  4.26378331e+04  4.26378315e+04  4.26378303e+04  4.26378293e+04  4.26378285e+04  4.26378278e+04  4.26378273e+04  4.26378269e+04  4.26378266e+04  
55      231.781818        212.425795           42.5930837         6.13045845e+04  6.00019092e+04  5.74755571e+04  5.50511447e+04  5.27245148e+04  5.04918464e+04  4.83492462e+04  4.62931349e+04  4.43202900e+04  4.24284057e+04  4.06164395e+04  3.88857505e+04  3.72385737e+04  3.56772692e+04  3.42030153e+04  3.28153732e+04  3.15131124e+04  3.02942438e+04  2.91567295e+04  2.80983105e+04  2.71170708e+04  2.62108729e+04  2.54167376e+04  2.47245412e+04  2.41255945e+04  2.36112728e+04  2.31728759e+04  2.28018346e+04  2.24898213e+04  2.22290837e+04  2.20123841e+04  2.18331764e+04  2.16855854e+04  2.15644725e+04  2.14654097e+04  2.13845942e+04  2.13188026e+04  2.12653542e+04  2.12219838e+04  2.11868466e+04  2.11584068e+04  2.11354048e+04  2.11168127e+04  2.11017949e+04  2.10896702e+04  2.10798843e+04  2.10719895e+04  2.10656207e+04  2.10604848e+04  2.10563431e+04  2.10530039e+04  2.10503121e+04  2.10481420e+04  2.10463929e+04  2.10449830e+04  2.10438466e+04  2.10429307e+04  2.10421926e+04  2.10415977e+04  2.10411182e+04  2.10407319e+04  2.10404205e+04  2.10401696e+04  2.10399674e+04  2.10398045e+04  2.10396731e+04  2.10395673e+04  2.10394820e+04  2.10394133e+04  2.10393579e+04  2.10393133e+04  2.10392773e+04  2.10392484e+04  2.10392250e+04  2.10392062e+04  2.10391910e+04  2.10391788e+04  2.10391690e+04  2.10391610e+04  2.10391546e+04  2.10391495e+04  2.10391453e+04  2.10391420e+04  2.10391393e+04  2.10391371e+04  2.10391354e+04  2.10391339e+04  2.10391328e+04  2.10391319e+04  2.10391311e+04  2.10391306e+04  2.10391301e+04  2.10391297e+04  2.10391294e+04  2.10391291e+04  2.10391289e+04  2.10391288e+04  
56      278.25594         255.018879           51.1333401         2.97331458e+04  2.91058696e+04  2.78893387e+04  2.67218716e+04  2.56014677e+04  2.45262877e+04  2.34944572e+04  2.25042528e+04  2.15541226e+04  2.06429561e+04  1.97702516e+04  1.89366638e+04  1.81432698e+04  1.73912073e+04  1.66810453e+04  1.60125740e+04  1.53852029e+04  1.47979758e+04  1.42499135e+04  1.37399304e+04  1.32671064e+04  1.28304145e+04  1.24477019e+04  1.21140963e+04  1.18254162e+04  1.15775103e+04  1.13661900e+04  1.11873290e+04  1.10369163e+04  1.09112177e+04  1.08067460e+04  1.07203469e+04  1.06491890e+04  1.05907959e+04  1.05430332e+04  1.05040678e+04  1.04723458e+04  1.04465750e+04  1.04256632e+04  1.04087211e+04  1.03950082e+04  1.03839172e+04  1.03749526e+04  1.03677113e+04  1.03618650e+04  1.03571465e+04  1.03533398e+04  1.03502689e+04  1.03477924e+04  1.03457954e+04  1.03441853e+04  1.03428874e+04  1.03418410e+04  1.03409976e+04  1.03403177e+04  1.03397698e+04  1.03393282e+04  1.03389723e+04  1.03386854e+04  1.03384542e+04  1.03382680e+04  1.03381178e+04  1.03379968e+04  1.03378993e+04  1.03378207e+04  1.03377574e+04  1.03377064e+04  1.03376653e+04  1.03376321e+04  1.03376054e+04  1.03375839e+04  1.03375666e+04  1.03375526e+04  1.03375414e+04  1.03375323e+04  1.03375250e+04  1.03375191e+04  1.03375143e+04  1.03375105e+04  1.03375074e+04  1.03375049e+04  1.03375029e+04  1.03375013e+04  1.03375000e+04  1.03374990e+04  1.03374981e+04  1.03374974e+04  1.03374969e+04  1.03374965e+04  1.03374961e+04  1.03374958e+04  1.03374956e+04  1.03374954e+04  1.03374952e+04  1.03374951e+04  1.03374950e+04  1.03374949e+04  
57      334.048498        306.152219           61.3859869         1.44027212e+04  1.41007063e+04  1.35149664e+04  1.29528323e+04  1.24133452e+04  1.18956223e+04  1.13987627e+04  1.09219377e+04  1.04644005e+04  1.00256170e+04  9.60534567e+03  9.20390206e+03  8.82180514e+03  8.45960316e+03  8.11757059e+03  7.79560702e+03  7.49342866e+03  7.21057583e+03  6.94657762e+03  6.70091212e+03  6.47313702e+03  6.26275872e+03  6.07837748e+03  5.91764810e+03  5.77855806e+03  5.65910916e+03  5.55728487e+03  5.47109829e+03  5.39861785e+03  5.33804502e+03  5.28770010e+03  5.24606360e+03  5.21177143e+03  5.18363042e+03  5.16061216e+03  5.14183342e+03  5.12654541e+03  5.11412540e+03  5.10404711e+03  5.09588193e+03  5.08927305e+03  5.08392778e+03  5.07960725e+03  5.07611733e+03  5.07329970e+03  5.07102560e+03  5.06919094e+03  5.06771090e+03  5.06651737e+03  5.06555490e+03  5.06477891e+03  5.06415335e+03  5.06364904e+03  5.06324258e+03  5.06291491e+03  5.06265084e+03  5.06243799e+03  5.06226645e+03  5.06212821e+03  5.06201679e+03  5.06192701e+03  5.06185465e+03  5.06179634e+03  5.06174935e+03  5.06171148e+03  5.06168096e+03  5.06165637e+03  5.06163655e+03  5.06162058e+03  5.06160771e+03  5.06159734e+03  5.06158898e+03  5.06158225e+03  5.06157682e+03  5.06157245e+03  5.06156892e+03  5.06156608e+03  5.06156380e+03  5.06156195e+03  5.06156047e+03  5.06155927e+03  5.06155830e+03  5.06155752e+03  5.06155690e+03  5.06155639e+03  5.06155599e+03  5.06155566e+03  5.06155539e+03  5.06155518e+03  5.06155501e+03  5.06155487e+03  5.06155476e+03  5.06155467e+03  5.06155460e+03  5.06155454e+03  5.06155449e+03  5.06155445e+03  
58      401.027914        367.538206           73.6943719         6.96920045e+03  6.82384376e+03  6.54190483e+03  6.27129983e+03  6.01157645e+03  5.76231631e+03  5.52309034e+03  5.29350263e+03  5.07319577e+03  4.86191386e+03  4.65954154e+03  4.46623134e+03  4.28223356e+03  4.10781250e+03  3.94310061e+03  3.78804978e+03  3.64252361e+03  3.50630100e+03  3.37915546e+03  3.26083592e+03  3.15112971e+03  3.04979944e+03  2.96098827e+03  2.88356731e+03  2.81656785e+03  2.75902802e+03  2.70997698e+03  2.66845806e+03  2.63354115e+03  2.60436013e+03  2.58010605e+03  2.56004706e+03  2.54352612e+03  2.52996849e+03  2.51887879e+03  2.50983154e+03  2.50246601e+03  2.49648221e+03  2.49162661e+03  2.48769271e+03  2.48450861e+03  2.48193330e+03  2.47985170e+03  2.47817028e+03  2.47681276e+03  2.47571711e+03  2.47483318e+03  2.47412011e+03  2.47354507e+03  2.47308135e+03  2.47270748e+03  2.47240609e+03  2.47216312e+03  2.47196729e+03  2.47180942e+03  2.47168219e+03  2.47157964e+03  2.47149700e+03  2.47143039e+03  2.47137671e+03  2.47133345e+03  2.47129859e+03  2.47127050e+03  2.47124786e+03  2.47122961e+03  2.47121491e+03  2.47120306e+03  2.47119351e+03  2.47118582e+03  2.47117962e+03  2.47117462e+03  2.47117059e+03  2.47116735e+03  2.47116473e+03  2.47116263e+03  2.47116093e+03  2.47115956e+03  2.47115846e+03  2.47115757e+03  2.47115685e+03  2.47115628e+03  2.47115581e+03  2.47115544e+03  2.47115513e+03  2.47115489e+03  2.47115469e+03  2.47115454e+03  2.47115441e+03  2.47115431e+03  2.47115422e+03  2.47115416e+03  2.47115410e+03  2.47115406e+03  2.47115403e+03  2.47115400e+03  2.47115397e+03  2.47115396e+03  
59      481.437242        441.232578           88.4706872         3.36881531e+03  3.29894685e+03  3.16338332e+03  3.03322294e+03  2.90826193e+03  2.78830969e+03  2.67316778e+03  2.56265160e+03  2.45659343e+03  2.35487320e+03  2.25743757e+03  2.16436149e+03  2.07576653e+03  1.99178067e+03  1.91246817e+03  1.83780619e+03  1.76772930e+03  1.70213121e+03  1.64090300e+03  1.58392390e+03  1.53109164e+03  1.48229201e+03  1.43952058e+03  1.40223394e+03  1.36996577e+03  1.34225302e+03  1.31862832e+03  1.29863105e+03  1.28181336e+03  1.26775818e+03  1.25607596e+03  1.24641425e+03  1.23845664e+03  1.23192632e+03  1.22658470e+03  1.22222685e+03  1.21867904e+03  1.21579677e+03  1.21345791e+03  1.21156303e+03  1.21002930e+03  1.20878881e+03  1.20778614e+03  1.20697623e+03  1.20632233e+03  1.20579457e+03  1.20536880e+03  1.20502532e+03  1.20474833e+03  1.20452497e+03  1.20434488e+03  1.20419970e+03  1.20408267e+03  1.20398834e+03  1.20391229e+03  1.20385101e+03  1.20380161e+03  1.20376180e+03  1.20372972e+03  1.20370386e+03  1.20368303e+03  1.20366623e+03  1.20365270e+03  1.20364180e+03  1.20363301e+03  1.20362593e+03  1.20362022e+03  1.20361562e+03  1.20361191e+03  1.20360893e+03  1.20360652e+03  1.20360458e+03  1.20360302e+03  1.20360176e+03  1.20360074e+03  1.20359992e+03  1.20359926e+03  1.20359873e+03  1.20359831e+03  1.20359796e+03  1.20359768e+03  1.20359746e+03  1.20359728e+03  1.20359713e+03  1.20359702e+03  1.20359692e+03  1.20359685e+03  1.20359678e+03  1.20359673e+03  1.20359669e+03  1.20359666e+03  1.20359664e+03  1.20359662e+03  1.20359660e+03  1.20359659e+03  1.20359657e+03  1.20359657e+03  
60      577.969288        529.703265           106.209773         1.62639148e+03  1.59292670e+03  1.52794260e+03  1.46548957e+03  1.40548464e+03  1.34784849e+03  1.29249577e+03  1.23934560e+03  1.18832355e+03  1.13937666e+03  1.09248299e+03  1.04768136e+03  1.00503237e+03  9.64599142e+02  9.26413678e+02  8.90465733e+02  8.56724308e+02  8.25138567e+02  7.95656293e+02  7.68219501e+02  7.42779050e+02  7.19280037e+02  6.98683530e+02  6.80727945e+02  6.65188819e+02  6.51843242e+02  6.40466201e+02  6.30835931e+02  6.22736803e+02  6.15967998e+02  6.10341940e+02  6.05688918e+02  6.01856555e+02  5.98711555e+02  5.96139023e+02  5.94040272e+02  5.92331630e+02  5.90943512e+02  5.89817107e+02  5.88904515e+02  5.88165861e+02  5.87568435e+02  5.87085538e+02  5.86695477e+02  5.86380555e+02  5.86126382e+02  5.85921324e+02  5.85755902e+02  5.85622502e+02  5.85514927e+02  5.85428195e+02  5.85358278e+02  5.85301911e+02  5.85256481e+02  5.85219858e+02  5.85190343e+02  5.85166553e+02  5.85147380e+02  5.85131929e+02  5.85119476e+02  5.85109441e+02  5.85101353e+02  5.85094836e+02  5.85089584e+02  5.85085351e+02  5.85081940e+02  5.85079191e+02  5.85076977e+02  5.85075192e+02  5.85073753e+02  5.85072594e+02  5.85071660e+02  5.85070907e+02  5.85070301e+02  5.85069812e+02  5.85069418e+02  5.85069100e+02  5.85068845e+02  5.85068638e+02  5.85068472e+02  5.85068339e+02  5.85068231e+02  5.85068144e+02  5.85068074e+02  5.85068017e+02  5.85067972e+02  5.85067935e+02  5.85067906e+02  5.85067882e+02  5.85067863e+02  5.85067847e+02  5.85067835e+02  5.85067825e+02  5.85067817e+02  5.85067810e+02  5.85067805e+02  5.85067800e+02  
61      693.856788        635.913038           127.505688         7.83619215e+02  7.67712106e+02  7.36772300e+02  7.06979502e+02  6.78306056e+02  6.50724568e+02  6.24203279e+02  5.98711137e+02  5.74218883e+02  5.50706476e+02  5.28167802e+02  5.06625109e+02  4.86110419e+02  4.66656366e+02  4.48280104e+02  4.30978005e+02  4.14736097e+02  3.99530585e+02  3.85336800e+02  3.72127157e+02  3.59878221e+02  3.48563713e+02  3.38646513e+02  3.30000761e+02  3.22518441e+02  3.16092266e+02  3.10613924e+02  3.05976654e+02  3.02076643e+02  2.98817208e+02  2.96108032e+02  2.93867401e+02  2.92021945e+02  2.90507480e+02  2.89268681e+02  2.88258029e+02  2.87435231e+02  2.86766781e+02  2.86224359e+02  2.85784898e+02  2.85429197e+02  2.85141504e+02  2.84908964e+02  2.84721128e+02  2.84569476e+02  2.84447078e+02  2.84348332e+02  2.84268672e+02  2.84204433e+02  2.84152629e+02  2.84110863e+02  2.84077194e+02  2.84050051e+02  2.84028173e+02  2.84010538e+02  2.83996324e+02  2.83984868e+02  2.83975636e+02  2.83968195e+02  2.83962198e+02  2.83957366e+02  2.83953471e+02  2.83950332e+02  2.83947803e+02  2.83945765e+02  2.83944122e+02  2.83942799e+02  2.83941732e+02  2.83940873e+02  2.83940180e+02  2.83939622e+02  2.83939172e+02  2.83938809e+02  2.83938517e+02  2.83938282e+02  2.83938092e+02  2.83937939e+02  2.83937816e+02  2.83937717e+02  2.83937637e+02  2.83937573e+02  2.83937521e+02  2.83937479e+02  2.83937445e+02  2.83937418e+02  2.83937396e+02  2.83937378e+02  2.83937364e+02  2.83937353e+02  2.83937343e+02  2.83937336e+02  2.83937330e+02  2.83937325e+02  2.83937321e+02  2.83937318e+02  2.83937315e+02  2.83937313e+02  
62      832.980665        763.418726           153.071606         3.76271374e+02  3.68809151e+02  3.54256661e+02  3.40197876e+02  3.26627226e+02  3.13538704e+02  3.00923623e+02  2.88772910e+02  2.77077687e+02  2.65832869e+02  2.55039486e+02  2.44711593e+02  2.34867495e+02  2.25525348e+02  2.16695461e+02  2.08377749e+02  2.00566790e+02  1.93252131e+02  1.86422641e+02  1.80065596e+02  1.74170118e+02  1.68723844e+02  1.63949837e+02  1.59787668e+02  1.56185447e+02  1.53091593e+02  1.50454007e+02  1.48221321e+02  1.46343573e+02  1.44774225e+02  1.43469804e+02  1.42390971e+02  1.41502404e+02  1.40773203e+02  1.40176729e+02  1.39690105e+02  1.39293932e+02  1.38972075e+02  1.38710900e+02  1.38499300e+02  1.38328030e+02  1.38189506e+02  1.38077538e+02  1.37987095e+02  1.37914075e+02  1.37855140e+02  1.37807594e+02  1.37769237e+02  1.37738306e+02  1.37713363e+02  1.37693252e+02  1.37677040e+02  1.37663971e+02  1.37653437e+02  1.37644945e+02  1.37638102e+02  1.37632586e+02  1.37628140e+02  1.37624557e+02  1.37621670e+02  1.37619343e+02  1.37617468e+02  1.37615956e+02  1.37614739e+02  1.37613757e+02  1.37612966e+02  1.37612329e+02  1.37611815e+02  1.37611402e+02  1.37611068e+02  1.37610799e+02  1.37610583e+02  1.37610408e+02  1.37610267e+02  1.37610154e+02  1.37610063e+02  1.37609989e+02  1.37609930e+02  1.37609882e+02  1.37609844e+02  1.37609813e+02  1.37609788e+02  1.37609767e+02  1.37609751e+02  1.37609738e+02  1.37609727e+02  1.37609719e+02  1.37609712e+02  1.37609707e+02  1.37609702e+02  1.37609699e+02  1.37609696e+02  1.37609693e+02  1.37609692e+02  1.37609690e+02  1.37609689e+02  1.37609688e+02  
63      1000              916.490332           167.019335         1.85037103e+02  1.81494951e+02  1.74563191e+02  1.67836949e+02  1.61317292e+02  1.55004987e+02  1.48899367e+02  1.42999341e+02  1.37303679e+02  1.31812784e+02  1.26529847e+02  1.21464196e+02  1.16627076e+02  1.12029453e+02  1.07678209e+02  1.03574848e+02  9.97179820e+01  9.61034960e+01  9.27267181e+01  8.95820170e+01  8.66645194e+01  8.39684954e+01  8.16047330e+01  7.95435598e+01  7.77594492e+01  7.62269709e+01  7.49203966e+01  7.38143315e+01  7.28840592e+01  7.21065472e+01  7.14602714e+01  7.09257517e+01  7.04854938e+01  7.01241916e+01  6.98286500e+01  6.95875347e+01  6.93912348e+01  6.92317573e+01  6.91023464e+01  6.89974995e+01  6.89126358e+01  6.88439974e+01  6.87885172e+01  6.87437027e+01  6.87075210e+01  6.86783188e+01  6.86547594e+01  6.86357538e+01  6.86204273e+01  6.86080678e+01  6.85981031e+01  6.85900701e+01  6.85835941e+01  6.85783745e+01  6.85741668e+01  6.85707757e+01  6.85680425e+01  6.85658397e+01  6.85640644e+01  6.85626337e+01  6.85614808e+01  6.85605515e+01  6.85598028e+01  6.85591993e+01  6.85587130e+01  6.85583211e+01  6.85580053e+01  6.85577509e+01  6.85575458e+01  6.85573805e+01  6.85572473e+01  6.85571400e+01  6.85570535e+01  6.85569838e+01  6.85569277e+01  6.85568824e+01  6.85568460e+01  6.85568166e+01  6.85567929e+01  6.85567738e+01  6.85567584e+01  6.85567460e+01  6.85567360e+01  6.85567280e+01  6.85567215e+01  6.85567163e+01  6.85567121e+01  6.85567087e+01  6.85567059e+01  6.85567037e+01  6.85567020e+01  6.85567005e+01  6.85566994e+01  6.85566984e+01  6.85566977e+01  6.85566971e+01  6.85566966e+01  
